Многообразие религиозного опыта,Леонид Филатов,Комедия,1902,92,88,Твердый,Покупка,18.05.2004,11.11.2013,Неплохя книга
Фиеста,Юлиан Семенов,Психология,1956,33,58,Мягкий,Наследство,28.05.1999,11.02.2010,Неплохя книга
Американская трагедия,Анатолий Рыбаков,Психология,1837,58,62,Мягкий,Покупка,07.08.2010,29.01.2010,Замечательная книга
Ким,Николай Лесков,Научная лит-ра,1888,44,82,Твердый,Подарок,19.08.2015,06.12.2000,Сложная для понимания книга
Дети полуночи,Мария Семенова,Роман,1746,43,51,Твердый,Покупка,22.07.2006,11.07.2001,Неплохя книга
Над кукушкиным гнездом,Вениамин Каверин,Фантастика,1903,67,77,Мягкий,Покупка,08.11.2019,13.05.2019,Замечательная книга
Тропик Рака,Рэй Брэдбери,Роман,1980,57,25,Мягкий,Подарок,08.06.2012,14.09.2008,Ужасная книга
Хладнокровное убийство,Леонид Филатов,Комедия,1831,77,12,Твердый,Подарок,04.11.2005,05.12.2004,Замечательная книга
История,Джером Д. Сэлинджер,Фантастика,1888,47,73,Мягкий,Наследство,10.03.2004,28.11.2018,Сложная для понимания книга
Приключения Гекльберри Финна,Александр Блок,Психология,1937,30,32,Твердый,Подарок,21.12.2020,22.05.2012,Хорошая книга
Мидлмарч,Фрэнсис Скотт Фицджеральд,Психология,1523,19,89,Твердый,Подарок,20.10.2002,12.11.1998,Сложная для понимания книга
Убить пересмешника,Роберт Льюис Стивенсон,Рассказ,1528,100,21,Мягкий,Покупка,09.08.2008,31.08.1997,Хорошая книга
Отелло,Федор Достоевский,Повесть,1867,72,87,Мягкий,Подарок,29.04.2015,24.02.2001,Ужасная книга
История,Александр Грин,Стихотворения,1863,89,10,Твердый,Покупка,23.10.2016,23.06.2015,Ужасная книга
Приключения Гекльберри Финна,Александр Волков,Стихотворения,1775,60,54,Мягкий,Наследство,27.11.2005,03.06.2009,Хорошая книга
Широкое Саргассово море,Иван Гончаров,Фантастика,1995,31,71,Мягкий,Наследство,26.09.2005,13.02.2009,Неплохя книга
Вся королевская рать,Иоганн Вольфганг фон Гёте,Стихотворения,1891,13,69,Твердый,Наследство,08.11.1995,10.04.2016,Сложная для понимания книга
Со всем этим покончено,Николай Лесков,Научная лит-ра,1776,44,70,Твердый,Покупка,27.10.2014,10.06.2020,Ужасная книга
Гамлет,Валентин Пикуль,Роман,1505,93,10,Мягкий,Покупка,08.08.2012,06.06.1997,Замечательная книга
Родной сын,Братья Вайнеры,Роман,1644,22,53,Твердый,Покупка,22.09.1998,10.03.2015,Хорошая книга
Отелло,Рэй Брэдбери,Рассказ,1406,27,76,Мягкий,Наследство,15.10.2013,15.03.2008,Сложная для понимания книга
Я,Уильям Шекспир,Психология,1881,28,99,Твердый,Подарок,01.12.1997,23.11.2006,Ужасная книга
Миссис Дэллоуэй,Герберт Уэллс,Научная лит-ра,1607,36,29,Мягкий,Покупка,16.12.2009,21.05.1999,Замечательная книга
 вещай с горы,Жюль Верн,Психология,1497,75,40,Мягкий,Покупка,14.12.2008,01.01.2011,Ужасная книга
Темные начала,Льюис Кэрролл,Фантастика,1777,55,13,Мягкий,Наследство,03.06.2003,15.03.1997,Сложная для понимания книга
Властелин колец,Валентин Пикуль,Комедия,1548,34,17,Мягкий,Покупка,15.04.2013,04.06.2021,Хорошая книга
Родной сын,Виктор Гюго,Фантастика,1955,41,95,Твердый,Наследство,26.02.2021,06.12.2002,Замечательная книга
 вещай с горы,Станислав Лем,Психология,1603,29,35,Твердый,Наследство,14.02.2015,13.01.2014,Замечательная книга
1984,Марк Твен,Драма,1816,23,80,Твердый,Подарок,26.08.2012,21.03.2018,Хорошая книга
Со всем этим покончено,Братья Вайнеры,Роман,1643,58,10,Твердый,Наследство,12.02.2004,15.05.1995,Замечательная книга
О дивный новый мир,Жюль Верн,Повесть,1921,32,35,Твердый,Покупка,14.08.2020,31.03.2006,Хорошая книга
 беги,Антон Чехов,Фантастика,1685,12,76,Твердый,Покупка,03.06.2017,19.12.2017,Неплохя книга
Франкенштейн,Александр Волков,Повесть,1656,61,81,Твердый,Наследство,17.09.2020,31.12.2009,Сложная для понимания книга
По ком звонит колокол,Илья Ильф,Психология,1646,97,24,Твердый,Подарок,09.06.2016,18.02.2008,Ужасная книга
Анна Каренина,Гавриил Троепольский,Стихотворения,1979,32,31,Твердый,Подарок,18.05.1997,24.03.2011,Замечательная книга
Многообразие религиозного опыта,Юлиан Семенов,Психология,1998,11,63,Твердый,Наследство,16.09.1997,04.12.2001,Сложная для понимания книга
Тропик Рака,Александр Вампилов,Фантастика,1910,98,79,Твердый,Покупка,20.09.2017,27.12.2000,Ужасная книга
Вечный сон,Артур Конан Дойль,Драма,1778,70,10,Мягкий,Покупка,02.11.1997,01.09.2010,Замечательная книга
На маяк,Александр Вампилов,Драма,1581,45,71,Мягкий,Покупка,10.06.2008,01.01.2007,Ужасная книга
Лолита,Фрэнсис Скотт Фицджеральд,Стихотворения,1814,100,29,Твердый,Подарок,29.09.2007,11.05.1999,Хорошая книга
 колдунья и платяной шкаф,Кир Булычев,Повесть,1600,27,60,Мягкий,Покупка,21.05.2015,08.12.2008,Замечательная книга
Великий Гэтсби,Сергей Есенин,Роман,1565,100,35,Мягкий,Покупка,19.05.2015,06.04.2006,Замечательная книга
Франкенштейн,Льюис Кэрролл,Научная лит-ра,1693,63,83,Твердый,Наследство,03.11.2017,08.02.2001,Замечательная книга
Божественная комедия,Борис Пастернак,Рассказ,1796,61,48,Твердый,Наследство,28.01.2002,05.10.2005,Хорошая книга
Пригоршня праха,Аркадий Стругацкий,Рассказ,1938,11,29,Твердый,Наследство,06.08.1999,07.01.2015,Замечательная книга
О дивный новый мир,Даниель Дефо,Научная лит-ра,1691,19,81,Твердый,Наследство,14.06.2018,07.12.2014,Ужасная книга
 вещай с горы,Григорий Белых,Комедия,1586,90,23,Твердый,Подарок,14.04.2004,24.10.1998,Сложная для понимания книга
Общая теория занятости,Лев Кассиль,Драма,1771,35,70,Твердый,Покупка,02.11.2018,18.07.2012,Замечательная книга
Паутина Шарлотты,Агата Кристи,Рассказ,1445,64,72,Мягкий,Подарок,23.05.2018,19.11.2003,Ужасная книга
История,Юрий Поляков,Повесть,1416,63,35,Мягкий,Покупка,05.11.1998,03.06.2006,Сложная для понимания книга
В поисках утраченного времени,Джонатан Свифт,Комедия,1821,21,66,Мягкий,Наследство,26.10.2012,21.08.2014,Ужасная книга
Красная книжица,Мария Семенова,Фантастика,1791,52,38,Мягкий,Подарок,14.11.2012,28.12.2002,Сложная для понимания книга
По ком звонит колокол,Валентин Катаев,Учебник,1460,59,16,Мягкий,Наследство,19.05.2016,20.07.2019,Хорошая книга
Пригоршня праха,Уильям Шекспир,Учебник,1435,27,16,Твердый,Наследство,25.03.1995,19.11.2018,Ужасная книга
Тропик Рака,Джордж Оруэлл,Стихотворения,1418,46,37,Мягкий,Наследство,13.02.2007,24.09.2010,Неплохя книга
Путешествия Гулливера,Александр Дюма,Повесть,1735,45,21,Мягкий,Покупка,24.02.2014,01.07.2007,Неплохя книга
Божественная комедия,Джейн Остин,Научная лит-ра,1741,41,98,Мягкий,Наследство,10.08.2016,16.01.2011,Замечательная книга
Дети полуночи,Ганс Христиан Андерсен,Научная лит-ра,1972,20,95,Твердый,Подарок,22.12.2020,15.07.2020,Замечательная книга
Убить пересмешника,Юлиан Семенов,Стихотворения,1584,70,28,Мягкий,Подарок,10.08.2013,19.09.2009,Сложная для понимания книга
Илиада и Одиссея,Александр Блок,Комедия,1512,83,92,Мягкий,Наследство,24.09.2003,23.06.2001,Ужасная книга
По ком звонит колокол,Виктор Драгунский,Драма,1991,84,54,Твердый,Покупка,06.02.2016,27.01.1999,Неплохя книга
Распад,Ярослав Гашек,Психология,1516,77,54,Мягкий,Покупка,02.07.2011,24.09.2009,Ужасная книга
Мальтийский сокол,Федор Достоевский,Психология,1759,32,24,Твердый,Подарок,15.05.1998,25.03.2004,Неплохя книга
Смерть приходит за архиепископом,Александр Куприн,Стихотворения,1987,61,64,Твердый,Подарок,12.06.2005,18.11.2001,Хорошая книга
Безмолвная весна,Александр Островский,Фантастика,1771,72,97,Твердый,Наследство,30.08.2008,31.03.2021,Ужасная книга
Общество изобилия,Сергей Есенин,Повесть,1656,22,26,Мягкий,Подарок,26.02.2000,27.04.1999,Хорошая книга
Ким,Борис Пастернак,Стихотворения,1638,97,10,Мягкий,Подарок,08.09.2005,29.07.2002,Сложная для понимания книга
Лев,Василь Быков,Комедия,1799,45,23,Твердый,Наследство,03.10.2016,10.02.2016,Замечательная книга
Широкое Саргассово море,Эрнест Хемингуэй,Комедия,1765,98,90,Твердый,Наследство,31.07.2008,10.09.2020,Замечательная книга
Лолита,Валентин Катаев,Роман,1463,70,67,Твердый,Подарок,09.08.2014,02.01.2013,Сложная для понимания книга
Человек-невидимка,Аркадий Гайдар,Драма,1798,98,89,Твердый,Наследство,27.01.2016,15.12.2014,Сложная для понимания книга
Капитал,Лев Толстой,Роман,1420,43,55,Мягкий,Наследство,11.03.1995,17.10.1995,Сложная для понимания книга
Великий Гэтсби,Максим Горький,Рассказ,1527,40,36,Твердый,Наследство,18.04.2013,29.07.2006,Сложная для понимания книга
Лолита,Александр Дюма,Психология,1524,86,79,Мягкий,Наследство,11.06.2016,07.09.2006,Хорошая книга
1984,Федор Достоевский,Фантастика,1544,12,99,Твердый,Наследство,10.12.1996,29.11.2010,Ужасная книга
Уловка-22,Ганс Христиан Андерсен,Рассказ,1638,49,39,Твердый,Покупка,07.03.1996,31.12.2005,Хорошая книга
Путешествия Гулливера,Григорий Белых,Комедия,1720,76,44,Твердый,Наследство,26.02.1995,14.04.2005,Замечательная книга
Толкование сновидений,Джек Лондон,Фантастика,1849,73,17,Мягкий,Покупка,29.06.1998,17.03.2021,Неплохя книга
Широкое Саргассово море,Леонид Филатов,Фантастика,1683,90,24,Мягкий,Покупка,18.08.2005,28.08.2009,Неплохя книга
Листья травы,Александр Волков,Повесть,1561,17,92,Твердый,Наследство,18.03.2013,06.01.2021,Сложная для понимания книга
Эпоха невинности,Льюис Кэрролл,Стихотворения,1422,15,71,Твердый,Наследство,20.08.1998,04.11.2015,Неплохя книга
Общая теория занятости,Ганс Христиан Андерсен,Фантастика,1842,14,17,Твердый,Наследство,22.07.1999,21.12.1998,Неплохя книга
Винни-Пух,Василь Быков,Комедия,1645,60,94,Твердый,Покупка,21.11.1997,14.09.2001,Неплохя книга
Сонеты,Ганс Христиан Андерсен,Фантастика,1898,48,100,Мягкий,Подарок,29.08.2005,15.08.2019,Замечательная книга
Когда я умирала,Константин Симонов,Психология,1644,92,35,Мягкий,Покупка,07.08.2006,05.10.1997,Неплохя книга
Уловка-22,Николай Некрасов,Стихотворения,1771,33,45,Твердый,Покупка,27.03.2001,28.10.2014,Ужасная книга
Потерянный рай,Александр Грин,Рассказ,1869,79,50,Мягкий,Покупка,26.09.1998,28.02.2008,Неплохя книга
Распад,Михаил Шолохов,Учебник,1575,38,17,Твердый,Подарок,16.10.2014,16.12.2013,Сложная для понимания книга
Пригоршня праха,Гомер,Повесть,1769,32,22,Твердый,Наследство,23.04.2000,01.12.2017,Сложная для понимания книга
Звук и ярость,Джордж Оруэлл,Стихотворения,1427,92,54,Мягкий,Наследство,14.12.2018,02.08.2010,Неплохя книга
Дети полуночи,Братья Вайнеры,Фантастика,1462,41,55,Мягкий,Наследство,10.10.1996,05.12.2012,Хорошая книга
Многообразие религиозного опыта,Виктор Драгунский,Фантастика,1600,90,14,Мягкий,Покупка,17.02.2012,31.12.2006,Замечательная книга
Души черного народа,Михаил Шолохов,Рассказ,1943,76,60,Мягкий,Подарок,15.07.2004,20.06.1995,Сложная для понимания книга
Гамлет,Фрэнсис Скотт Фицджеральд,Комедия,1437,10,12,Твердый,Покупка,12.01.1996,25.09.2012,Сложная для понимания книга
Родной сын,Вениамин Каверин,Драма,1423,27,27,Твердый,Подарок,28.12.2000,30.12.2005,Хорошая книга
Демократия в Америке,Марк Твен,Драма,1657,82,99,Твердый,Наследство,01.02.2013,05.01.2000,Замечательная книга
Смерть приходит за архиепископом,Редьярд Киплинг,Повесть,1638,97,40,Мягкий,Покупка,24.11.2003,10.07.2019,Хорошая книга
 вещай с горы,Артур Конан Дойль,Психология,1754,47,52,Мягкий,Подарок,15.01.1996,02.10.2000,Неплохя книга
Госпожа Бовари,Корней Чуковский,Повесть,1446,33,18,Мягкий,Подарок,24.02.2000,26.07.2021,Хорошая книга
Государь,Редьярд Киплинг,Фантастика,1424,51,14,Твердый,Наследство,09.06.1998,04.03.2015,Ужасная книга
Властелин колец,Аркадий Гайдар,Рассказ,1456,15,100,Мягкий,Подарок,13.01.2020,27.09.2010,Замечательная книга
Сто лет одиночества,Юрий Поляков,Фантастика,1636,85,56,Твердый,Подарок,26.01.2018,23.11.1998,Неплохя книга
Отелло,Эрнест Хемингуэй,Фантастика,1533,92,49,Мягкий,Покупка,28.01.2007,01.04.2015,Ужасная книга
Великий Гэтсби,Александр Блок,Научная лит-ра,1618,36,13,Твердый,Покупка,24.12.2012,10.10.2014,Сложная для понимания книга
Возлюбленная,Агата Кристи,Рассказ,1693,23,17,Твердый,Наследство,25.07.2013,03.07.2015,Замечательная книга
Капитал,Михаил Салтыков-Щедрин,Рассказ,1403,85,41,Мягкий,Подарок,02.01.2002,11.02.2001,Хорошая книга
Франкенштейн,Валентин Катаев,Драма,1737,100,90,Твердый,Подарок,12.09.2007,30.09.2010,Замечательная книга
 вещай с горы,Ярослав Гашек,Учебник,1998,75,29,Мягкий,Подарок,30.11.2018,06.04.2020,Неплохя книга
Общая теория занятости,Редьярд Киплинг,Роман,1614,14,43,Твердый,Наследство,13.02.2008,25.02.2001,Хорошая книга
 Клавдий,Томас Манн,Рассказ,1754,16,37,Мягкий,Подарок,14.03.2009,03.10.2014,Неплохя книга
Гроздья гнева,Григорий Белых,Учебник,1565,71,15,Мягкий,Покупка,21.05.2004,19.12.2015,Замечательная книга
Франкенштейн,Иван Шмелёв,Комедия,1703,55,21,Твердый,Наследство,29.09.1997,12.10.2018,Хорошая книга
Песнь Соломона,Мария Семенова,Рассказ,1673,60,22,Твердый,Наследство,11.03.2000,29.06.2005,Хорошая книга
Сонеты,Сергей Алексеев,Научная лит-ра,1401,44,97,Мягкий,Наследство,28.06.2021,27.12.2008,Ужасная книга
По ком звонит колокол,Федор Достоевский,Фантастика,1751,48,74,Мягкий,Подарок,16.06.2020,12.03.1995,Сложная для понимания книга
Библия,Антуан де Сент-Экзюпери,Комедия,1467,60,55,Мягкий,Покупка,19.04.2013,03.04.2019,Сложная для понимания книга
На маяк,Александр Куприн,Психология,1944,14,40,Твердый,Покупка,19.09.2014,13.07.2018,Сложная для понимания книга
Гамлет,Михаил Салтыков-Щедрин,Роман,1469,33,39,Мягкий,Наследство,12.05.1997,13.11.2009,Сложная для понимания книга
Распад,Евгений Замятин,Стихотворения,1425,68,87,Твердый,Покупка,04.05.2014,27.03.2002,Сложная для понимания книга
Над кукушкиным гнездом,Ярослав Гашек,Роман,1989,56,69,Мягкий,Наследство,27.05.2004,31.10.2011,Ужасная книга
История,Роберт Льюис Стивенсон,Научная лит-ра,1675,72,69,Твердый,Наследство,05.01.2007,03.12.2000,Сложная для понимания книга
Гамлет,Корней Чуковский,Роман,1850,64,20,Мягкий,Подарок,04.02.2001,23.04.2007,Неплохя книга
Кентерберийские рассказы,Марк Твен,Стихотворения,1767,38,59,Мягкий,Подарок,02.09.1999,13.12.2002,Замечательная книга
Анна Каренина,Константин Паустовский,Драма,1771,63,65,Мягкий,Подарок,28.02.2008,06.06.2010,Замечательная книга
Отелло,Вениамин Каверин,Роман,1448,99,38,Мягкий,Подарок,04.12.2017,25.06.2004,Хорошая книга
Золотая тетрадь,Николай Некрасов,Стихотворения,2018,92,62,Твердый,Покупка,07.02.1995,13.05.2006,Сложная для понимания книга
Мальтийский сокол,Иван Гончаров,Роман,1547,41,78,Мягкий,Покупка,04.02.2019,12.12.2020,Замечательная книга
Когда я умирала,Константин Паустовский,Научная лит-ра,1804,10,76,Мягкий,Подарок,20.12.2020,09.03.2018,Неплохя книга
По ком звонит колокол,Герман Гессе,Драма,1782,35,16,Мягкий,Наследство,13.02.2019,02.09.2003,Сложная для понимания книга
Исповедь,Эрих Мария Ремарк,Повесть,1466,47,47,Твердый,Покупка,11.04.2020,15.07.2011,Замечательная книга
По ком звонит колокол,Александр Беляев,Учебник,1688,82,97,Мягкий,Наследство,15.11.1997,03.01.2006,Сложная для понимания книга
Паутина Шарлотты,Константин Паустовский,Психология,1790,78,71,Твердый,Наследство,21.04.2005,05.02.2009,Хорошая книга
Король Лир,Николай Лесков,Драма,1804,31,28,Мягкий,Покупка,08.07.2010,21.10.2018,Ужасная книга
 Клавдий,Александр Островский,Комедия,1795,83,59,Мягкий,Наследство,22.03.2017,08.01.2013,Сложная для понимания книга
История,Григорий Белых,Психология,1401,22,92,Твердый,Наследство,24.06.2005,21.10.2008,Ужасная книга
Левиафан,Джонатан Свифт,Роман,1877,57,11,Твердый,Покупка,23.05.2001,01.12.2019,Ужасная книга
Смерть приходит за архиепископом,Корней Чуковский,Повесть,1674,57,77,Твердый,Покупка,14.07.2015,14.02.2003,Замечательная книга
 процента и денег,Сергей Алексеев,Психология,1599,22,36,Твердый,Покупка,29.06.2017,17.05.2010,Замечательная книга
Илиада и Одиссея,Кир Булычев,Рассказ,1623,45,32,Твердый,Наследство,14.02.2006,17.07.2008,Ужасная книга
На маяк,Эрих Мария Ремарк,Комедия,1965,75,64,Мягкий,Подарок,14.11.2018,13.02.2015,Хорошая книга
История,Борис Васильев,Стихотворения,1928,85,20,Твердый,Подарок,26.07.1996,08.02.1999,Хорошая книга
Левиафан,Джордж Оруэлл,Драма,1965,20,50,Мягкий,Подарок,27.02.2005,28.05.2010,Неплохя книга
Песнь Соломона,Антон Чехов,Роман,1649,23,21,Твердый,Покупка,08.11.2019,13.06.2006,Сложная для понимания книга
Унесенные ветром,Михаил Салтыков-Щедрин,Научная лит-ра,1599,20,63,Мягкий,Наследство,25.04.2000,15.09.2013,Замечательная книга
День саранчи,Уильям Шекспир,Рассказ,1538,96,71,Твердый,Покупка,20.07.2010,04.06.2007,Неплохя книга
Красная книжица,Фрэнсис Скотт Фицджеральд,Научная лит-ра,1778,15,97,Твердый,Покупка,04.01.2011,17.01.2005,Неплохя книга
Сердце тьмы,Теодор Драйзер,Научная лит-ра,1612,29,27,Твердый,Подарок,09.10.2003,07.05.2014,Замечательная книга
Американская трагедия,Антуан де Сент-Экзюпери,Комедия,1433,95,84,Мягкий,Наследство,21.11.2010,17.01.2012,Неплохя книга
Демократия в Америке,Гавриил Троепольский,Научная лит-ра,2006,19,11,Твердый,Покупка,31.12.2017,06.03.1997,Неплохя книга
Широкое Саргассово море,Мария Семенова,Фантастика,1703,81,98,Мягкий,Наследство,29.05.1999,11.02.1998,Замечательная книга
Приключения Гекльберри Финна,Александр Грин,Рассказ,1430,43,22,Мягкий,Наследство,27.01.2013,19.09.2003,Хорошая книга
Уловка-22,Рэй Брэдбери,Рассказ,1825,86,84,Твердый,Подарок,08.07.1999,23.02.2019,Хорошая книга
 Воспитание Генри Адамса,Борис Пастернак,Повесть,1990,34,59,Твердый,Наследство,23.02.2015,15.01.2012,Замечательная книга
Дети полуночи,Анатолий Рыбаков,Комедия,1823,20,86,Твердый,Покупка,06.03.2021,21.03.2009,Замечательная книга
Божественная комедия,Сергей Алексеев,Фантастика,1771,93,89,Твердый,Подарок,01.07.2016,22.08.2017,Ужасная книга
Возлюбленная,Иван Бунин,Фантастика,1996,75,43,Мягкий,Подарок,06.11.2009,04.02.2000,Неплохя книга
Повелитель мух,Лев Кассиль,Стихотворения,1719,97,22,Мягкий,Наследство,06.12.2000,20.01.2013,Хорошая книга
Многообразие религиозного опыта,Иван Гончаров,Повесть,1598,27,45,Твердый,Покупка,23.12.2013,23.06.2000,Замечательная книга
Эпоха невинности,Сергей Есенин,Психология,1796,61,84,Твердый,Покупка,16.10.1996,02.05.1996,Сложная для понимания книга
Сонеты,Борис Васильев,Психология,1796,21,83,Мягкий,Наследство,03.05.2015,11.09.2009,Сложная для понимания книга
Гордость и предубеждение,Валентин Пикуль,Психология,1857,46,12,Мягкий,Подарок,01.10.2013,01.04.2015,Сложная для понимания книга
Госпожа Бовари,Фрэнсис Скотт Фицджеральд,Комедия,1660,98,100,Твердый,Наследство,02.04.2017,22.08.2000,Хорошая книга
Возлюбленная,Вениамин Каверин,Научная лит-ра,1404,27,78,Твердый,Подарок,27.06.2008,20.04.2001,Ужасная книга
Свет в августе,Анатолий Рыбаков,Научная лит-ра,1684,85,53,Твердый,Покупка,11.11.2020,29.05.2004,Сложная для понимания книга
Иди,Маргарет Митчелл,Психология,1595,100,78,Твердый,Наследство,20.10.2019,28.06.2004,Хорошая книга
По ком звонит колокол,Иван Бунин,Драма,1738,99,85,Твердый,Подарок,28.11.2010,18.05.2011,Ужасная книга
Илиада и Одиссея,Маргарет Митчелл,Учебник,1780,54,98,Мягкий,Подарок,07.03.2002,20.05.2009,Замечательная книга
Властелин колец,Михаил Салтыков-Щедрин,Психология,1829,33,29,Твердый,Подарок,13.06.2020,08.07.2009,Ужасная книга
Приключения Гекльберри Финна,Владимир Обручев,Роман,1732,16,27,Мягкий,Наследство,08.11.2014,06.12.2015,Замечательная книга
Свет в августе,Борис Пастернак,Психология,1686,34,61,Мягкий,Подарок,13.02.2011,08.12.2002,Замечательная книга
Мидлмарч,Николай Носов,Учебник,1511,81,54,Мягкий,Подарок,04.07.2005,15.01.2016,Хорошая книга
Гроздья гнева,Борис Васильев,Рассказ,1664,22,56,Твердый,Наследство,30.03.2017,08.05.2006,Неплохя книга
Песнь Соломона,Кен Кизи,Комедия,1605,29,39,Твердый,Наследство,18.08.1996,27.07.1997,Замечательная книга
Над пропастью во ржи,Василь Быков,Роман,1934,86,20,Мягкий,Наследство,21.01.2013,18.12.1999,Замечательная книга
Пригоршня праха,Вениамин Каверин,Роман,1773,46,98,Мягкий,Подарок,12.12.2011,21.07.1997,Замечательная книга
Хладнокровное убийство,Вениамин Каверин,Повесть,1538,18,48,Мягкий,Покупка,01.05.1998,31.07.2019,Хорошая книга
Демократия в Америке,Теодор Драйзер,Повесть,1865,11,36,Твердый,Наследство,12.11.1995,09.07.2016,Неплохя книга
Возлюбленная,Герберт Уэллс,Повесть,1896,23,81,Твердый,Покупка,13.01.2014,31.10.2008,Неплохя книга
Сонеты,Владимир Богомолов,Рассказ,1893,84,47,Твердый,Наследство,01.06.2010,10.02.2009,Хорошая книга
Король Лир,Эрнест Хемингуэй,Рассказ,1920,99,65,Мягкий,Подарок,20.02.2020,17.02.2002,Сложная для понимания книга
Сонеты,Томас Манн,Стихотворения,1809,69,22,Мягкий,Покупка,25.06.2007,14.06.2020,Замечательная книга
Миссис Дэллоуэй,Иван Бунин,Психология,1510,70,28,Твердый,Подарок,15.07.1996,23.08.2020,Ужасная книга
1984,Александр Пушкин,Роман,1980,99,14,Твердый,Наследство,03.02.2020,21.11.2019,Ужасная книга
Убить пересмешника,Иван Ефремов,Роман,1863,99,51,Мягкий,Наследство,13.01.2003,06.03.2019,Сложная для понимания книга
Библия,Максим Горький,Психология,1516,28,26,Мягкий,Наследство,19.06.2019,09.12.2012,Ужасная книга
 процента и денег,Иван Крылов,Учебник,1707,65,94,Твердый,Покупка,31.08.1997,13.08.2020,Сложная для понимания книга
Распад,Роберт Льюис Стивенсон,Фантастика,1843,31,20,Мягкий,Покупка,25.02.2004,14.02.2009,Замечательная книга
Звук и ярость,Даниель Дефо,Драма,1625,10,87,Твердый,Подарок,29.09.2018,11.06.2009,Хорошая книга
Случай Портного,Станислав Лем,Психология,1682,90,72,Твердый,Подарок,02.06.1998,06.11.2002,Хорошая книга
Сердце,Виктор Драгунский,Комедия,1882,83,89,Мягкий,Наследство,05.10.2010,29.06.2008,Сложная для понимания книга
Сердце,Кен Кизи,Фантастика,1753,49,33,Мягкий,Наследство,26.04.2001,08.11.2005,Хорошая книга
Свет в августе,Константин Паустовский,Рассказ,1618,76,84,Мягкий,Покупка,31.07.2010,02.12.2009,Замечательная книга
Король Лир,Вениамин Каверин,Комедия,1595,62,56,Мягкий,Покупка,03.05.2014,27.11.2004,Сложная для понимания книга
Король Лир,Теодор Драйзер,Учебник,1812,61,30,Твердый,Наследство,17.10.1996,16.02.2008,Замечательная книга
Мальтийский сокол,Шарлотта Бронте,Роман,1403,84,21,Твердый,Подарок,16.07.2006,02.04.2014,Сложная для понимания книга
Сто лет одиночества,Лев Кассиль,Фантастика,1998,86,48,Мягкий,Наследство,10.05.2005,17.12.1997,Неплохя книга
Мидлмарч,Владимир Обручев,Стихотворения,1709,39,28,Твердый,Покупка,30.07.1999,22.07.1997,Замечательная книга
На маяк,Сергей Есенин,Психология,1998,72,90,Мягкий,Подарок,09.02.2002,30.12.2007,Ужасная книга
Гордость и предубеждение,Чарльз Диккенс,Научная лит-ра,1503,79,26,Твердый,Подарок,22.01.2007,16.11.2000,Хорошая книга
 процента и денег,Джордж Оруэлл,Стихотворения,1504,81,44,Мягкий,Наследство,10.09.2000,30.10.2018,Неплохя книга
Над пропастью во ржи,Иван Гончаров,Комедия,1878,47,85,Мягкий,Покупка,18.07.2000,12.04.2000,Сложная для понимания книга
Гамлет,Николай Лесков,Повесть,1628,11,59,Твердый,Подарок,29.04.2021,10.07.2006,Ужасная книга
Тропик Рака,Константин Паустовский,Повесть,1424,92,85,Твердый,Покупка,08.01.2003,05.01.2018,Ужасная книга
Общество изобилия,Кир Булычев,Повесть,1752,43,73,Твердый,Покупка,23.08.2017,25.02.2003,Хорошая книга
 колдунья и платяной шкаф,Льюис Кэрролл,Повесть,1562,29,85,Твердый,Подарок,26.11.2003,30.12.2007,Сложная для понимания книга
Унесенные ветром,Марк Твен,Фантастика,1617,73,79,Мягкий,Покупка,26.05.2020,12.11.2013,Ужасная книга
Библия,Александр Вампилов,Комедия,1963,90,95,Мягкий,Наследство,16.06.2007,19.01.2006,Ужасная книга
Кентерберийские рассказы,Герман Гессе,Комедия,1980,57,15,Мягкий,Покупка,21.01.2007,06.07.2020,Ужасная книга
Левиафан,Анатолий Рыбаков,Рассказ,1827,60,36,Твердый,Покупка,10.05.2004,01.11.1999,Неплохя книга
Широкое Саргассово море,Федор Достоевский,Рассказ,1722,74,14,Мягкий,Наследство,02.08.2019,28.09.2002,Сложная для понимания книга
Уловка-22,Федор Достоевский,Научная лит-ра,1910,34,57,Мягкий,Покупка,20.01.1998,29.06.2018,Неплохя книга
По ком звонит колокол,Александр Пушкин,Научная лит-ра,1894,82,83,Мягкий,Наследство,06.11.1997,16.10.1995,Неплохя книга
Повелитель мух,Иван Гончаров,Учебник,1490,100,48,Твердый,Покупка,06.07.2008,23.05.2010,Сложная для понимания книга
Фиеста,Томас Манн,Драма,1899,66,73,Твердый,Наследство,02.05.2016,17.02.2007,Хорошая книга
Песнь Соломона,Рэй Брэдбери,Драма,1835,42,19,Мягкий,Наследство,28.04.2003,31.01.2005,Хорошая книга
Со всем этим покончено,Артур Конан Дойль,Комедия,2001,35,50,Твердый,Подарок,18.05.1995,06.12.2012,Неплохя книга
Темные начала,Николай Гоголь,Рассказ,2019,97,74,Мягкий,Наследство,01.08.2010,24.06.2016,Замечательная книга
Вся королевская рать,Борис Пастернак,Психология,1984,96,91,Твердый,Подарок,09.08.2020,01.11.2011,Сложная для понимания книга
Общество изобилия,Александр Островский,Роман,1820,63,43,Твердый,Наследство,26.12.1997,03.04.2021,Ужасная книга
Эпоха невинности,Джек Лондон,Повесть,1486,68,46,Мягкий,Наследство,09.08.2021,26.11.1999,Замечательная книга
